"t"	"thtlc"	"el"	"ail"	"rdr"	"vt"	"alpha"	"beta"	"phi"	"theta"	"psi"	"p"	"q"	"r"	"x9"	"x10"	"alt"	"power"	"nz"	"ps"	"ny_r"
1.322000000000000e+01	0.000000000000000e+00	-3.283477557543410e-02	7.388599896504358e-06	-2.836962192595583e-06	5.961937933250565e+02	7.717106692348569e-03	5.711585637723062e-07	7.506310028848705e-05	2.318485045133092e-02	-5.696061901713121e-01	-6.120392603395101e-05	-1.101261570552373e-03	4.074535517120727e-06	4.948553715870501e+03	-3.255171875364195e+03	-2.215059190799094e+02	1.632561961409813e-05	9.797273242610699e-02	6.054789151809286e-06	-2.520236679563856e-06
1.323000000000000e+01	0.000000000000000e+00	-3.283438538335583e-02	7.332158788428599e-06	-2.822688151736516e-06	5.961402015106122e+02	7.725175021516432e-03	5.659896064449266e-07	7.445086333503316e-05	2.317384612515457e-02	-5.696061505354896e-01	-6.067992348784069e-05	-1.099543031515551e-03	4.038143343760768e-06	4.953573518382514e+03	-3.258386622517166e+03	-2.214137660244641e+02	1.616317681112244e-05	9.793925063610752e-02	6.004381132967936e-06	-2.503664511983774e-06
1.324000000000000e+01	0.000000000000000e+00	-3.283399526125732e-02	7.274158712939581e-06	-2.808228112814137e-06	5.960866275865931e+02	7.733242170203698e-03	5.608870634014867e-07	7.384400368131942e-05	2.316285902093993e-02	-5.696061112464343e-01	-6.017119993734618e-05	-1.097824597389793e-03	4.001928964222003e-06	4.958592871321773e+03	-3.261601081485882e+03	-2.213217348782640e+02	1.600235038798440e-05	9.790577360834828e-02	5.954888284413220e-06	-2.487350817783092e-06
1.325000000000000e+01	0.000000000000000e+00	-3.283360521932793e-02	7.213376745259323e-06	-2.793450061441772e-06	5.960330715414445e+02	7.741308175832266e-03	5.558415367308723e-07	7.324277790505165e-05	2.315188916823629e-02	-5.696060722900290e-01	-5.968533890539634e-05	-1.096106567108222e-03	3.965682572670738e-06	4.963611774834317e+03	-3.264815252366154e+03	-2.212298255088469e+02	1.584312427499995e-05	9.787230141572986e-02	5.906686111330953e-06	-2.471371171130594e-06
1.326000000000000e+01	0.000000000000000e+00	-3.283321525595870e-02	7.149097081770937e-06	-2.778275464929637e-06	5.959795333635991e+02	7.749373066400747e-03	5.508466318453379e-07	7.264731327799176e-05	2.314093658523996e-02	-5.696060336562303e-01	-5.922665793324660e-05	-1.094389137256800e-03	3.929282001982397e-06	4.968630229066111e+03	-3.268029135253711e+03	-2.211380377837520e+02	1.568548255293227e-05	9.783883410475903e-02	5.859984940872634e-06	-2.455767989253725e-06
1.327000000000000e+01	0.000000000000000e+00	-3.283282535774237e-02	7.081111040018574e-06	-2.762679272284837e-06	5.959260130414772e+02	7.757436860484467e-03	5.458989574805074e-07	7.205760776595768e-05	2.313000127879428e-02	-5.696059953390682e-01	-5.879620858047902e-05	-1.092672402074322e-03	3.892692723741525e-06	4.973648234163042e+03	-3.271242730244202e+03	-2.210463715705190e+02	1.552940945299176e-05	9.780537169554865e-02	5.814829922155434e-06	-2.440550532438596e-06
1.328000000000000e+01	0.000000000000000e+00	-3.283243549947344e-02	7.009717058707456e-06	-2.746689914211363e-06	5.958725105634865e+02	7.765499567235465e-03	5.409981256953736e-07	7.147353002882339e-05	2.311908324438961e-02	-5.696059573366469e-01	-5.839177642500224e-05	-1.090956353452422e-03	3.855967848241782e-06	4.978665790270921e+03	-3.274456037433200e+03	-2.209548267366888e+02	1.537488935683605e-05	9.777191418181767e-02	5.771101026262203e-06	-2.425694904029986e-06
1.329000000000000e+01	0.000000000000000e+00	-3.283204564414811e-02	6.935720697703851e-06	-2.730389303110091e-06	5.958190259180222e+02	7.773561186382491e-03	5.361467518722984e-07	7.089481942051889e-05	2.310818246616337e-02	-5.696059196511443e-01	-5.800788106305153e-05	-1.089240880935566e-03	3.819248124485950e-06	4.983682897535484e+03	-3.277669056916197e+03	-2.208634031498035e+02	1.522190679657000e-05	9.773846153089119e-02	5.728513046241466e-06	-2.411144050431336e-06
1.330000000000000e+01	0.000000000000000e+00	-3.283165574296426e-02	6.860434638035118e-06	-2.713912833078794e-06	5.957655590934675e+02	7.781621708231014e-03	5.313504547170120e-07	7.032108598903018e-05	2.309729891689999e-02	-5.696058822888120e-01	-5.763577610918862e-05	-1.087525771721058e-03	3.782761940185924e-06	4.988699556102390e+03	-3.280881788788603e+03	-2.207721006774058e+02	1.507044645474566e-05	9.770501368370041e-02	5.686615597107421e-06	-2.396807761104751e-06
1.331000000000000e+01	0.000000000000000e+00	-3.283126573532150e-02	6.785678681889673e-06	-2.697449379912127e-06	5.957121100781927e+02	7.789681113663209e-03	5.266178562586162e-07	6.975181047639952e-05	2.308643255803092e-02	-5.696058452599755e-01	-5.726344919630211e-05	-1.085810710659038e-03	3.746825321762733e-06	4.993715766117220e+03	-3.284094233145752e+03	-2.206809191870397e+02	1.492049316436240e-05	9.767157055478266e-02	5.644793115839961e-06	-2.382562668571009e-06
1.332000000000000e+01	0.000000000000000e+00	-3.283087554882121e-02	6.713779752616975e-06	-2.681241301101634e-06	5.956586788605557e+02	7.797739374137969e-03	5.219605818495796e-07	6.918634431872501e-05	2.307558333963468e-02	-5.696058085790340e-01	-5.687562197560696e-05	-1.084095280252482e-03	3.711841934346512e-06	4.998731527725481e+03	-3.287306390082896e+03	-2.205898585462501e+02	1.477203190886674e-05	9.763813203228136e-02	5.602264861384639e-06	-2.368252248409546e-06
1.333000000000000e+01	0.000000000000000e+00	-3.283048509926641e-02	6.647571894727554e-06	-2.665584435835748e-06	5.956052654289023e+02	7.805796451690899e-03	5.173932601657404e-07	6.862390964616080e-05	2.306475120043678e-02	-5.696057722644604e-01	-5.645375011664481e-05	-1.082378960657200e-03	3.678303081776515e-06	5.003746841072603e+03	-3.290518259695209e+03	-2.204989186225828e+02	1.462504782215243e-05	9.760469797794608e-02	5.558084914652685e-06	-2.353686819258465e-06
1.334000000000000e+01	0.000000000000000e+00	-3.283009426569958e-02	6.590193699705380e-06	-2.650813024832145e-06	5.955518697715644e+02	7.813852299475432e-03	5.129315342733588e-07	6.806369047256761e-05	2.305393606825949e-02	-5.696057363361752e-01	-5.597796934161141e-05	-1.080661122500520e-03	3.646738600946147e-06	5.008761706303940e+03	-3.293729842077789e+03	-2.204080992835919e+02	1.447952618702252e-05	9.757126825611417e-02	5.511257612824199e-06	-2.338662475065770e-06
1.335000000000000e+01	0.000000000000000e+00	-3.282970198608617e-02	6.535459534028463e-06	-2.636527703455346e-06	5.954984918769082e+02	7.821906916884547e-03	5.085046861831570e-07	6.750881636467746e-05	2.304313791935773e-02	-5.696057006997695e-01	-5.551388628532438e-05	-1.078941149436457e-03	3.615507145142551e-06	5.013776123564654e+03	-3.296941137325827e+03	-2.203174003975611e+02	1.433545238855710e-05	9.753784394646586e-02	5.465784329068025e-06	-2.323810553956558e-06
1.336000000000000e+01	0.000000000000000e+00	-3.282930823042290e-02	6.479554939883670e-06	-2.622361790451087e-06	5.954451317335599e+02	7.829960373519436e-03	5.040840052758168e-07	6.696043507461221e-05	2.303235682376517e-02	-5.696056653153083e-01	-5.508944312829694e-05	-1.077219725675963e-03	3.583866285009328e-06	5.018790092999852e+03	-3.300152145534408e+03	-2.202268218338037e+02	1.419281204594798e-05	9.750442535976618e-02	5.423167706723851e-06	-2.309409352870705e-06
1.337000000000000e+01	0.000000000000000e+00	-3.282891359684009e-02	6.423262732221928e-06	-2.608279331580100e-06	5.953917893301942e+02	7.838012732280224e-03	4.996874834253953e-07	6.641755144903838e-05	2.302159284876638e-02	-5.696056302044451e-01	-5.468721886252640e-05	-1.075497797827237e-03	3.552214033806529e-06	5.023803614754607e+03	-3.303362866798465e+03	-2.201363634616602e+02	1.405159095613362e-05	9.747101211495840e-02	5.382198242765659e-06	-2.295296964590098e-06
1.338000000000000e+01	0.000000000000000e+00	-3.282851858740053e-02	6.367257150609213e-06	-2.594252982987962e-06	5.953384646554667e+02	7.846064046867753e-03	4.953299539667880e-07	6.587932496708191e-05	2.301084604989177e-02	-5.696055953847687e-01	-5.429255207851875e-05	-1.073776170593232e-03	3.520884587210238e-06	5.028816688973910e+03	-3.306573301212866e+03	-2.200460251504682e+02	1.391177504352153e-05	9.743760389664947e-02	5.341860648036300e-06	-2.281336834252865e-06
1.339000000000000e+01	0.000000000000000e+00	-3.282812360809926e-02	6.312103859226511e-06	-2.580264011205098e-06	5.952851576980134e+02	7.854114361783574e-03	4.910230916957277e-07	6.534506974032813e-05	2.300011647091756e-02	-5.696055608698030e-01	-5.389354096528856e-05	-1.072055506771663e-03	3.490148323312569e-06	5.033829315802669e+03	-3.309783448872411e+03	-2.199558067695630e+02	1.377335035998823e-05	9.740420045511015e-02	5.301333847247495e-06	-2.267417759353367e-06
1.340000000000000e+01	0.000000000000000e+00	-3.282772896886377e-02	6.258259946869853e-06	-2.566302293146786e-06	5.952318684464512e+02	7.862163712329954e-03	4.867754128687876e-07	6.481425451282215e-05	2.298940414386582e-02	-5.696055266690069e-01	-5.348104331035931e-05	-1.070336327255004e-03	3.460211802621678e-06	5.038841495385707e+03	-3.312993309871831e+03	-2.198657081882776e+02	1.363630308487938e-05	9.737080160627487e-02	5.259990978979852e-06	-2.253453889742209e-06
1.341000000000000e+01	0.000000000000000e+00	-3.282733488355385e-02	6.206073926950282e-06	-2.552366316113143e-06	5.951785968893774e+02	7.870212124609872e-03	4.825922752033769e-07	6.428650266106826e-05	2.297870908900444e-02	-5.696054927877746e-01	-5.304867649976292e-05	-1.068619011030486e-03	3.431217768061744e-06	5.043853227867769e+03	-3.316202884305792e+03	-2.197757292759423e+02	1.350061952500960e-05	9.733740723174183e-02	5.217399395682832e-06	-2.239384727626229e-06
1.342000000000000e+01	0.000000000000000e+00	-3.282694146996164e-02	6.155785737493875e-06	-2.538463177789140e-06	5.951253430153702e+02	7.878259615527024e-03	4.784758778777434e-07	6.376159219403033e-05	2.296803131484715e-02	-5.696054592274357e-01	-5.259281751804006e-05	-1.066903795180101e-03	3.403245144972979e-06	5.048864513393513e+03	-3.319412172268893e+03	-2.196858699018848e+02	1.336628611466258e-05	9.730401727877296e-02	5.173320663674776e-06	-2.225175127568502e-06
1.343000000000000e+01	0.000000000000000e+00	-3.282654874981174e-02	6.107526741141720e-06	-2.524608586244597e-06	5.950721068129880e+02	7.886306192785814e-03	4.744252615309734e-07	6.323945575313171e-05	2.295737081815350e-02	-5.696054259852542e-01	-5.211260294824007e-05	-1.065190774880598e-03	3.376309041111629e-06	5.053875352107517e+03	-3.322621173855663e+03	-2.195961299354305e+02	1.323328941559106e-05	9.727063176029389e-02	5.127710563142894e-06	-2.210815296488343e-06
1.344000000000000e+01	0.000000000000000e+00	-3.282615664876094e-02	6.061319725149929e-06	-2.510826859934174e-06	5.950188882707702e+02	7.894351854891365e-03	4.704363082629909e-07	6.272018061225522e-05	2.294672758392888e-02	-5.696053930544300e-01	-5.160992897192099e-05	-1.063479903403486e-03	3.350360746649973e-06	5.058885744154273e+03	-3.325829889160565e+03	-2.195065092459022e+02	1.310161611701683e-05	9.723725075489408e-02	5.080719088143267e-06	-2.196320793661305e-06
1.345000000000000e+01	0.000000000000000e+00	-3.282576499639856e-02	6.017078901389662e-06	-2.497150927697388e-06	5.949656873772366e+02	7.902396591149509e-03	4.665017416345587e-07	6.220400867774316e-05	2.293610158542451e-02	-5.696053604240978e-01	-5.108945136914950e-05	-1.061770992115033e-03	3.325287734176322e-06	5.063895689678196e+03	-3.329038318277995e+03	-2.194170077026203e+02	1.297125303563071e-05	9.720387440682660e-02	5.032690446600851e-06	-2.181732530719176e-06
1.346000000000000e+01	0.000000000000000e+00	-3.282537352624618e-02	5.974609906347069e-06	-2.483622328758595e-06	5.949125041208879e+02	7.910440381666793e-03	4.626111266672762e-07	6.169133648839722e-05	2.292549278413742e-02	-5.696053280793276e-01	-5.055858551850086e-05	-1.060063710476265e-03	3.300913658695012e-06	5.068905188823613e+03	-3.332246461302283e+03	-2.193276251749027e+02	1.284218711559256e-05	9.717050292600836e-02	4.984163060309460e-06	-2.167116771649980e-06
1.347000000000000e+01	0.000000000000000e+00	-3.282498187575773e-02	5.933609801123373e-06	-2.470291212727012e-06	5.948593384902052e+02	7.918483197350477e-03	4.587508698435838e-07	6.118271521547884e-05	2.291490112981051e-02	-5.696052960011242e-01	-5.002750639705930e-05	-1.058357586042967e-03	3.276998357626430e-06	5.073914241734768e+03	-3.335454318327688e+03	-2.192383615320646e+02	1.271440542853134e-05	9.713713658801995e-02	4.935869564931809e-06	-2.152565132797989e-06
1.348000000000000e+01	0.000000000000000e+00	-3.282458958631952e-02	5.893667071434786e-06	-2.457216339596692e-06	5.948061904736503e+02	7.926524999908533e-03	4.549042191067575e-07	6.067885066270866e-05	2.290432656043247e-02	-5.696052641664280e-01	-4.950914858041745e-05	-1.056652004465686e-03	3.253237850806978e-06	5.078922848555826e+03	-3.338661889448405e+03	-2.191492166434190e+02	1.258789517354502e-05	9.710377573410574e-02	4.888736809999459e-06	-2.138194582863701e-06
1.349000000000000e+01	0.000000000000000e+00	-3.282419610325029e-02	5.854261627612544e-06	-2.444465079746539e-06	5.947530600596656e+02	7.934565741849652e-03	4.510512638609123e-07	6.018060326626691e-05	2.289376900223785e-02	-5.696052325481143e-01	-4.901920624267670e-05	-1.054946209489722e-03	3.229264340489095e-06	5.083931009430868e+03	-3.341869174758561e+03	-2.190601903782763e+02	1.246264367720060e-05	9.707042077117378e-02	4.843885858912849e-06	-2.124147442903858e-06
1.350000000000000e+01	0.000000000000000e+00	-3.282380077580101e-02	5.814764804602925e-06	-2.432113413940305e-06	5.946999472366741e+02	7.942605366483231e-03	4.471689349710012e-07	5.968898809479326e-05	2.288322836970701e-02	-5.696052011149936e-01	-4.857613315644709e-05	-1.053239302955140e-03	3.204646211341254e-06	5.088938724503891e+03	-3.345076174352214e+03	-2.189712826059443e+02	1.233863839353413e-05	9.703707217179590e-02	4.802631988941287e-06	-2.110591386331435e-06
1.351000000000000e+01	0.000000000000000e+00	-3.282340305499769e-02	5.774067344621190e-06	-2.420110415698548e-06	5.946468519931069e+02	7.950643813069423e-03	4.432414385052786e-07	5.920465793507803e-05	2.287270457303423e-02	-5.696051698448155e-01	-4.819358079127052e-05	-1.051530403467600e-03	3.179040920209252e-06	5.093945993918802e+03	-3.348282888323368e+03	-2.188824931958059e+02	1.221586689998393e-05	9.700373028781839e-02	4.765838221631945e-06	-2.097655906467312e-06
1.352000000000000e+01	0.000000000000000e+00	-3.282300484815282e-02	5.727748485804632e-06	-2.406989935231102e-06	5.945937743178107e+02	7.958681116480161e-03	4.393731501703353e-07	5.872233889419605e-05	2.286219765335796e-02	-5.696051388656332e-01	-4.779631829056408e-05	-1.049820910930481e-03	3.153937705465189e-06	5.098952817819353e+03	-3.351489316766074e+03	-2.187938220187141e+02	1.209431687786148e-05	9.697039327820753e-02	4.726950178476398e-06	-2.084714518085309e-06
1.353000000000000e+01	0.000000000000000e+00	-3.282260670566689e-02	5.676983881272459e-06	-2.392835478390528e-06	5.945407141996089e+02	7.966717349468241e-03	4.355752639962629e-07	5.824143130658723e-05	2.285170768904993e-02	-5.696051081906143e-01	-4.737239443300703e-05	-1.048111856892737e-03	3.129627739173084e-06	5.103959196349311e+03	-3.354695459774161e+03	-2.187052689460093e+02	1.197397621496857e-05	9.693706086067641e-02	4.685247251202548e-06	-2.071650756412774e-06
1.354000000000000e+01	0.000000000000000e+00	-3.282220847714229e-02	5.624280428810434e-06	-2.378214374584061e-06	5.944876716272374e+02	7.974752566622051e-03	4.318218322342034e-07	5.776317859601045e-05	2.284123473221004e-02	-5.696050777866396e-01	-4.693680561440501e-05	-1.046403715354865e-03	3.105857653718774e-06	5.108965129652388e+03	-3.357901317441347e+03	-2.186168338488760e+02	1.185483292924578e-05	9.690373341645250e-02	4.642313540125619e-06	-2.058574532254284e-06
1.355000000000000e+01	0.000000000000000e+00	-3.282181003834158e-02	5.571710906180938e-06	-2.363598830666264e-06	5.944346465894241e+02	7.982786813694008e-03	4.280909194662623e-07	5.728862121491728e-05	2.283077882452090e-02	-5.696050476254328e-01	-4.650223255520467e-05	-1.044696891831696e-03	3.082410540641663e-06	5.113970617872208e+03	-3.361106889861293e+03	-2.185285165985082e+02	1.173687514604271e-05	9.687041126897145e-02	4.599480515774537e-06	-2.045579112571828e-06
1.356000000000000e+01	0.000000000000000e+00	-3.282141129118749e-02	5.520913971123011e-06	-2.349365930939028e-06	5.943816390748898e+02	7.990820127600546e-03	4.243646026055106e-07	5.681859664445237e-05	2.282033999724781e-02	-5.696050176835602e-01	-4.607904030049400e-05	-1.042991723352393e-03	3.059105950634745e-06	5.118975661152303e+03	-3.364312177127606e+03	-2.184403170661105e+02	1.162009109811806e-05	9.683709468387704e-02	4.557827018891967e-06	-2.032741120484813e-06
1.357000000000000e+01	0.000000000000000e+00	-3.282101216376281e-02	5.473094161352329e-06	-2.335797637151565e-06	5.943286490723472e+02	7.998852536422124e-03	4.206289708959813e-07	5.635373939445290e-05	2.280991827123879e-02	-5.696049879424304e-01	-4.567527822000185e-05	-1.041288478460451e-03	3.035799893544573e-06	5.123980259636123e+03	-3.367517179333835e+03	-2.183522351228975e+02	1.150446912563951e-05	9.680378386902128e-02	4.518179260434265e-06	-2.020120535270052e-06
1.358000000000000e+01	0.000000000000000e+00	-3.282061261031059e-02	5.429021894561214e-06	-2.323080788500416e-06	5.942756765705020e+02	8.006884059403224e-03	4.168741259126719e-07	5.589448100344892e-05	2.279951365692455e-02	-5.696049583882946e-01	-4.529668000809827e-05	-1.039587357213697e-03	3.012384838371281e-06	5.128984413467022e+03	-3.370721896573475e+03	-2.182642706400938e+02	1.138999767618381e-05	9.677047897446431e-02	4.481110821571515e-06	-2.007760692361772e-06
1.359000000000000e+01	0.000000000000000e+00	-3.282021261123392e-02	5.389033468418596e-06	-2.311307101629439e-06	5.942227215580522e+02	8.014914706952352e-03	4.130941815615438e-07	5.544105003866329e-05	2.278912615431852e-02	-5.696049290122466e-01	-4.494666368379441e-05	-1.037888491184292e-03	2.988789713268576e-06	5.133988122788271e+03	-3.373926328939965e+03	-2.181764234889342e+02	1.127666530473674e-05	9.673718009247448e-02	4.446942653687507e-06	-1.995688283351612e-06
1.360000000000000e+01	0.000000000000000e+00	-3.281981217309615e-02	5.353031060570106e-06	-2.300473170629825e-06	5.941697840236880e+02	8.022944480642032e-03	4.092872640795221e-07	5.499347209601166e-05	2.277875575301682e-02	-5.696048998102223e-01	-4.462633159074251e-05	-1.036191943458730e-03	2.964979905543740e-06	5.138991387743049e+03	-3.377130476526685e+03	-2.180886935406638e+02	1.116446067369313e-05	9.670388725752829e-02	4.415743078379753e-06	-1.983913355988623e-06
1.361000000000000e+01	0.000000000000000e+00	-3.281941132862065e-02	5.320482728637961e-06	-2.290480467040084e-06	5.941168639560924e+02	8.030973373208817e-03	4.054555120344959e-07	5.455156980010246e-05	2.276840243219827e-02	-5.696048707830006e-01	-4.433447039723593e-05	-1.034497708637835e-03	2.940957261657629e-06	5.143994208474448e+03	-3.380334339426963e+03	-2.180010806665375e+02	1.105337255285684e-05	9.667060044631044e-02	4.387327787459477e-06	-1.972429314179269e-06
1.362000000000000e+01	0.000000000000000e+00	-3.281901013669104e-02	5.290422410221045e-06	-2.281135339846052e-06	5.940639613439406e+02	8.039001368553275e-03	4.016050763253180e-07	5.411496280423694e-05	2.275806616062440e-02	-5.696048419362026e-01	-4.406755109620913e-05	-1.032805712836766e-03	2.916760087224674e-06	5.148996585125470e+03	-3.383537917734069e+03	-2.179135847378207e+02	1.094338981944079e-05	9.663731957771379e-02	4.361259842951616e-06	-1.961212917987425e-06
1.363000000000000e+01	0.000000000000000e+00	-3.281860868235106e-02	5.261449922894886e-06	-2.272149015480895e-06	5.940110761759005e+02	8.047028441740005e-03	3.977461201818052e-07	5.368306779040912e-05	2.274774689663946e-02	-5.696048132802921e-01	-4.381972900523766e-05	-1.031115813685013e-03	2.892463147012880e-06	5.153998517839031e+03	-3.386741211541216e+03	-2.178262056257887e+02	1.083450145806691e-05	9.660404451283937e-02	4.336849677094826e-06	-1.950224283634379e-06
1.364000000000000e+01	0.000000000000000e+00	-3.281820707680456e-02	5.231730964211639e-06	-2.263137597825092e-06	5.939582084406323e+02	8.055054558997623e-03	3.938928191647374e-07	5.325509846930577e-05	2.273744458817037e-02	-5.696047848305752e-01	-4.358284376653816e-05	-1.029427800326399e-03	2.868177664943821e-06	5.159000006757955e+03	-3.389944220941563e+03	-2.177389432017269e+02	1.072669656076617e-05	9.657077505499639e-02	4.313155092341469e-06	-1.939406883498828e-06
1.365000000000000e+01	0.000000000000000e+00	-3.281780545741558e-02	5.198997111700123e-06	-2.253622068206463e-06	5.939053581267887e+02	8.063079677718769e-03	3.900633611658603e-07	5.283006558030663e-05	2.272715917272678e-02	-5.696047566072004e-01	-4.334641934696847e-05	-1.027741393419081e-03	2.844051324092662e-06	5.164001052024979e+03	-3.393146946028211e+03	-2.176517973369310e+02	1.061996432697865e-05	9.653751094970225e-02	4.288981261357639e-06	-1.928687546116888e-06
1.366000000000000e+01	0.000000000000000e+00	-3.281740398770833e-02	5.160545822865776e-06	-2.243028285400139e-06	5.938525252230147e+02	8.071103746460103e-03	3.862799464078816e-07	5.240677689148408e-05	2.271689057740105e-02	-5.696047286351593e-01	-4.309766403802743e-05	-1.026056245135547e-03	2.820268266688126e-06	5.169001653782751e+03	-3.396349386894208e+03	-2.175647679027067e+02	1.051429406355340e-05	9.650425188468252e-02	4.262880727023129e-06	-1.917976456182082e-06
1.367000000000000e+01	0.000000000000000e+00	-3.281700285736705e-02	5.113240435190683e-06	-2.230686985628582e-06	5.937997097179481e+02	8.079126704942315e-03	3.825687874444733e-07	5.198383719960330e-05	2.270663871886821e-02	-5.696047009442852e-01	-4.282147045585501e-05	-1.024371939162616e-03	2.797049094112515e-06	5.174001812173832e+03	-3.399551543632543e+03	-2.174778547703699e+02	1.040967518474853e-05	9.647099748987092e-02	4.233153402431450e-06	-1.907167154545345e-06
1.368000000000000e+01	0.000000000000000e+00	-3.281660223196255e-02	5.054081096525285e-06	-2.215937259513076e-06	5.937469116002139e+02	8.087148484608562e-03	3.789577175238275e-07	5.155977865856272e-05	2.269640350348825e-02	-5.696046735665513e-01	-4.250123325059422e-05	-1.022687957991286e-03	2.774651784871440e-06	5.179001527340700e+03	-3.402753416336137e+03	-2.173910578112534e+02	1.030609721159056e-05	9.643774738330783e-02	4.198007082312074e-06	-1.896138801361417e-06
1.369000000000000e+01	0.000000000000000e+00	-3.281620004374323e-02	5.006081947554663e-06	-2.202882589625376e-06	5.936941308582884e+02	8.095169072070462e-03	3.753591507873640e-07	5.113938721565650e-05	2.268618487832926e-02	-5.696046464025907e-01	-4.216273514089177e-05	-1.021002620895532e-03	2.753264278427208e-06	5.184000799426125e+03	-3.405955005097272e+03	-2.173043768974878e+02	1.020354975676634e-05	9.640450333131056e-02	4.163358597156784e-06	-1.884918915760785e-06
1.370000000000000e+01	0.000000000000000e+00	-3.281579584570910e-02	4.975990777458556e-06	-2.192853669142704e-06	5.936413674810279e+02	8.103188540031617e-03	3.717307137298103e-07	5.072485070601426e-05	2.267598291159407e-02	-5.696046194009672e-01	-4.182660230232284e-05	-1.019316304917029e-03	2.732652344263337e-06	5.188999628572567e+03	-3.409156310008508e+03	-2.172178119023990e+02	1.010202259334162e-05	9.637126600281358e-02	4.131950133168238e-06	-1.873630491901868e-06
1.371000000000000e+01	0.000000000000000e+00	-3.281539054698201e-02	4.955339213004915e-06	-2.184436919314713e-06	5.935886214574467e+02	8.111206954182890e-03	3.680920226778990e-07	5.031497018980734e-05	2.266579767839910e-02	-5.696045925800710e-01	-4.149307474300584e-05	-1.017630348748987e-03	2.712526713858262e-06	5.193998014922190e+03	-3.412357331162678e+03	-2.171313626993507e+02	1.000150561192237e-05	9.633803485959012e-02	4.102354472178204e-06	-1.862348619880670e-06
1.372000000000000e+01	0.000000000000000e+00	-3.281498491388134e-02	4.937045569509947e-06	-2.176448710578973e-06	5.935358927765279e+02	8.119224369194199e-03	3.644597056854734e-07	4.990872800353599e-05	2.265562923912647e-02	-5.696045659553116e-01	-4.116217413016437e-05	-1.015945878443289e-03	2.692648645310898e-06	5.198995958617090e+03	-3.415558068652517e+03	-2.170450291616897e+02	9.901988793854643e-06	9.630480944890800e-02	4.073364311570099e-06	-1.851134456944775e-06
1.373000000000000e+01	0.000000000000000e+00	-3.281457956992438e-02	4.915414850838148e-06	-2.167935362560977e-06	5.934831814272244e+02	8.127240828714521e-03	3.608474025334840e-07	4.950528776002887e-05	2.264547763942400e-02	-5.696045395391170e-01	-4.083370379012689e-05	-1.014263807410493e-03	2.672829923340618e-06	5.203993459799306e+03	-3.418758522570667e+03	-2.169588111627463e+02	9.803462211224475e-06	9.627158940352949e-02	4.043992264278965e-06	-1.840035227493342e-06
1.374000000000000e+01	0.000000000000000e+00	-3.281417499582617e-02	4.886138749402255e-06	-2.158173144074127e-06	5.934304873984577e+02	8.135256365371888e-03	3.572657647299903e-07	4.910399434844339e-05	2.263534291020520e-02	-5.696045133409342e-01	-4.050724870832698e-05	-1.012584836419829e-03	2.652932859287265e-06	5.208990518610811e+03	-3.421958693009678e+03	-2.168727085758337e+02	9.705916026857944e-06	9.623837444171135e-02	4.013470858791478e-06	-1.829084223077111e-06
1.375000000000000e+01	0.000000000000000e+00	-3.281377152949944e-02	4.846295646163325e-06	-2.146668273119753e-06	5.933778106791186e+02	8.143271000773391e-03	3.537224555101613e-07	4.870437393426562e-05	2.262522506764929e-02	-5.696044873672288e-01	-4.018217552930323e-05	-1.010909453599200e-03	2.632870291111153e-06	5.213987135193517e+03	-3.425158580062003e+03	-2.167867212742484e+02	9.609340494321160e-06	9.620516436720487e-02	3.981252539145958e-06	-1.818300802398396e-06
1.376000000000000e+01	0.000000000000000e+00	-3.281336936605469e-02	4.794350610630661e-06	-2.133156916887100e-06	5.933251512580673e+02	8.151284745505178e-03	3.502221498362746e-07	4.830613395931029e-05	2.261512411320117e-02	-5.696044616214856e-01	-3.985763255669927e-05	-1.009237934435185e-03	2.612605583393063e-06	5.218983309689273e+03	-3.428358183820003e+03	-2.167008491312701e+02	9.513725957920253e-06	9.617195906925582e-02	3.947009664932355e-06	-1.807690391311092e-06
1.377000000000000e+01	0.000000000000000e+00	-3.281296855780020e-02	4.730155400861843e-06	-2.117605191753331e-06	5.932725091241330e+02	8.159297599132455e-03	3.467665343977165e-07	4.790916314172077e-05	2.260504003357146e-02	-5.696044361042081e-01	-3.953254975326376e-05	-1.007570341773036e-03	2.592152627334243e-06	5.223979042239867e+03	-3.431557504375943e+03	-2.166150920201617e+02	9.419062852701389e-06	9.613875852260449e-02	3.910634511292258e-06	-1.797244482820672e-06
1.378000000000000e+01	0.000000000000000e+00	-3.281256901424198e-02	4.654948463462728e-06	-2.100209163283528e-06	5.932198842661139e+02	8.167309550199483e-03	3.433543076109827e-07	4.751353147596913e-05	2.259497280073646e-02	-5.696044108129187e-01	-3.920563874085042e-05	-1.005906525816676e-03	2.571575840756412e-06	5.228974332987022e+03	-3.434756541821996e+03	-2.165294498141693e+02	9.325341704450759e-06	9.610556278748565e-02	3.872239268918889e-06	-1.786940637084184e-06
1.379000000000000e+01	0.000000000000000e+00	-3.281217050208379e-02	4.571354933587454e-06	-2.081394846230692e-06	5.931672766727777e+02	8.175320576229583e-03	3.399811796196774e-07	4.711949023285607e-05	2.258492237193816e-02	-5.696043857421584e-01	-3.887539280041797e-05	-1.004246124128707e-03	2.550990168101755e-06	5.233969182072398e+03	-3.437955296250239e+03	-2.164439223865222e+02	9.232553129694580e-06	9.607237200962859e-02	3.832156044057109e-06	-1.776742481410257e-06
